chrom,chromStart,chromEnd,symbol,cell,rep,score,strand
chr1,15650867,15650931,DDI2,MOLM2,A,6.63591487814774,+
chr1,630264,630325,MTND2P28,MOLM2,A,6.63591487814774,+
chr1,94424373,94424417,ABCD3,MOLM2,A,6.63591487814774,+
chr1,150386319,150386364,RPRD2,MOLM2,A,6.59738152493183,+
chr1,229304243,229304343,RAB4A,MOLM2,A,6.59245614202294,+
chr1,35923475,35923572,AGO1,MOLM2,A,6.52197794003377,+
chr1,156783949,156783998,PRCC,MOLM2,A,6.52197794003377,+
chr1,45826833,45826864,MAST2,MOLM2,A,6.52197794003377,+
chr1,198320479,198320561,NEK7,MOLM2,A,6.37574111529728,+
chr1,183528227,183528321,SMG7,MOLM2,A,6.3748756125044,+
chr1,27327368,27327442,TMEM222,MOLM2,A,6.3748756125044,+
chr1,116989811,116989878,PTGFRN,MOLM2,A,6.3748756125044,+
chr1,178148486,178148531,RASAL2,MOLM2,A,6.3748756125044,+
chr1,26763613,26763652,ARID1A,MOLM2,A,6.3748756125044,+
chr1,26763652,26763677,ARID1A,MOLM2,A,6.3748756125044,+
chr1,193129582,193129603,CDC73,MOLM2,A,6.3748756125044,+
chr1,35971207,35971225,AGO3,MOLM2,A,6.32587650052382,+
chr1,198322158,198322208,NEK7,MOLM2,A,6.28113392240344,+
chr1,52880084,52880114,ZYG11A,MOLM2,A,6.28113392240344,+
chr1,93360814,93360833,DR1,MOLM2,A,6.28113392240344,+
chr1,28740652,28740752,YTHDF2,MOLM2,A,6.11243552703751,+
chr1,111673827,111673923,RAP1A,MOLM2,A,6.11243552703751,+
chr1,150466631,150466712,RPRD2,MOLM2,A,6.11243552703751,+
chr1,100965622,100965697,SLC30A7,MOLM2,A,6.11243552703751,+
chr1,171538716,171538778,PRRC2C,MOLM2,A,6.11243552703751,+
chr1,40398203,40398241,SMAP2,MOLM2,A,6.11243552703751,+
chr1,28949361,28949395,EPB41,MOLM2,A,6.11243552703751,+
chr1,12367607,12367636,VPS13D,MOLM2,A,6.11243552703751,+
chr1,77784155,77784183,MIGA1,MOLM2,A,6.11243552703751,+
chr1,43883082,43883105,ST3GAL3,MOLM2,A,6.11243552703751,+
chr1,14997684,14997775,KAZN,MOLM2,A,6.08322658088454,+
chr1,111171693,111171764,CEPT1,MOLM2,A,6.08322658088454,+
chr1,203807282,203807360,ZBED6|ZC3H11A,MOLM2,A,6.03978935379895,+
chr1,248918579,248918659,PGBD2,MOLM2,A,5.84860992196969,+
chr1,14997555,14997630,KAZN,MOLM2,A,5.84860992196969,+
chr1,36020570,36020644,AGO3,MOLM2,A,5.84860992196969,+
chr1,28670855,28670927,GMEB1,MOLM2,A,5.84860992196969,+
chr1,230078799,230078869,GALNT2,MOLM2,A,5.84860992196969,+
chr1,28371613,28371677,PHACTR4,MOLM2,A,5.84860992196969,+
chr1,70428572,70428619,CTH,MOLM2,A,5.84860992196969,+
chr1,32845206,32845248,S100PBP,MOLM2,A,5.84860992196969,+
chr1,32323463,32323469,HDAC1,MOLM2,A,5.84860992196969,+
chr1,11992823,11992898,MFN2,MOLM2,A,5.79788783473867,+
chr1,28920946,28921004,EPB41,MOLM2,A,5.79788783473867,+
chr1,23760233,23760283,ELOA,MOLM2,A,5.79788783473867,+
chr1,103546876,103546923,RNPC3,MOLM2,A,5.79788783473867,+
chr1,10053118,10053198,UBE4B,MOLM2,A,5.58345251818545,+
chr1,32660429,32660494,RBBP4,MOLM2,A,5.58345251818545,+
chr1,39244290,39244343,MACF1,MOLM2,A,5.58345251818545,+
chr1,213105505,213105556,RPS6KC1,MOLM2,A,5.58345251818545,+
chr1,178148460,178148486,RASAL2,MOLM2,A,5.58345251818545,+
chr1,245116291,245116393,EFCAB2,MOLM2,A,5.55538505926492,+
chr1,204546206,204546252,MDM4,MOLM2,A,5.55538505926492,+
chr1,45826864,45826892,MAST2,MOLM2,A,5.55538505926492,+
chr1,43845701,43845767,ST3GAL3,MOLM2,A,5.3520534975301,+
chr1,111154242,111154300,CEPT1,MOLM2,A,5.3520534975301,+
chr1,32663383,32663479,RBBP4,MOLM2,A,5.31705839458782,+
chr1,169818664,169818739,C1orf112,MOLM2,A,5.31705839458782,+
chr1,35105619,35105689,ZMYM1,MOLM2,A,5.31705839458782,+
chr1,244998219,244998279,EFCAB2,MOLM2,A,5.31705839458782,+
chr1,28949395,28949435,EPB41,MOLM2,A,5.31705839458782,+
chr1,244989078,244989187,EFCAB2,MOLM2,A,5.31225260882101,+
chr1,10139706,10139790,UBE4B,MOLM2,A,5.31225260882101,+
chr1,150398513,150398587,RPRD2,MOLM2,A,5.31225260882101,+
chr1,171493723,171493794,PRRC2C,MOLM2,A,5.31225260882101,+
chr1,111648209,111648255,RAP1A,MOLM2,A,5.31225260882101,+
chr1,149644093,149644180,LINC00869,MOLM2,A,5.10766192658604,+
chr1,32171451,32171525,KPNA6,MOLM2,A,5.10766192658604,+
chr1,32841436,32841497,S100PBP,MOLM2,A,5.06848441368054,+
chr1,36298505,36298560,THRAP3,MOLM2,A,5.06848441368054,+
chr1,230649666,230649824,COG2,MOLM2,A,5.0495668908012,+
chr1,88808295,88808376,PKN2,MOLM2,A,5.0495668908012,+
chr1,151124578,151124652,GABPB2,MOLM2,A,5.0495668908012,+
chr1,26711785,26711858,ARID1A,MOLM2,A,5.0495668908012,+
chr1,786965,787032,AL669831.5,MOLM2,A,5.0495668908012,+
chr1,9255187,9255253,H6PD,MOLM2,A,5.0495668908012,+
chr1,45844294,45844378,MAST2,MOLM2,A,4.82410218983141,+
chr1,16378742,16378812,SZRD1,MOLM2,A,4.82410218983141,+
chr1,201967901,201967949,TIMM17A,MOLM2,A,4.82410218983141,+
chr1,111691331,111691377,RAP1A,MOLM2,A,4.82410218983141,+
chr1,15908233,15908308,SPEN,MOLM2,A,4.78901436204958,+
chr1,47341634,47341707,CMPK1,MOLM2,A,4.78901436204958,+
chr1,218378180,218378249,TGFB2,MOLM2,A,4.78901436204958,+
chr1,35417650,35417716,ZMYM4,MOLM2,A,4.78901436204958,+
chr1,32554511,32554577,ZBTB8A,MOLM2,A,4.78901436204958,+
chr1,46354411,46354469,NSUN4,MOLM2,A,4.78901436204958,+
chr1,202363178,202363228,PPP1R12B,MOLM2,A,4.78901436204958,+
chr1,194190515,194190562,AL356272.1,MOLM2,A,4.78901436204958,+
chr1,32185708,32185732,TXLNA,MOLM2,A,4.78901436204958,+
chr1,12367583,12367607,VPS13D,MOLM2,A,4.78901436204958,+
chr1,28444960,28444966,PHACTR4,MOLM2,A,4.78901436204958,+
chr1,245174486,245174570,KIF26B,MOLM2,A,4.78116290402418,+
chr1,173785436,173785520,KLHL20,MOLM2,A,4.78116290402418,+
chr1,212172733,212172804,AL606468.1,MOLM2,A,4.78116290402418,+
chr1,156210627,156210697,SLC25A44,MOLM2,A,4.78116290402418,+
chr1,63605588,63605657,PGM1,MOLM2,A,4.78116290402418,+
chr1,32186014,32186073,TXLNA,MOLM2,A,4.78116290402418,+
chr1,246598159,246598191,CNST,MOLM2,A,4.78116290402418,+
chr1,35838941,35839020,AGO4,MOLM2,A,4.57916037974417,+
chr1,89644216,89644241,LRRC8C,MOLM2,A,4.57916037974417,+
chr1,203868633,203868737,SNRPE,MOLM2,A,4.54190539646431,+
chr1,231771776,231771876,DISC1,MOLM2,A,4.54190539646431,+
chr1,12183582,12183670,TNFRSF1B,MOLM2,A,4.54190539646431,+
chr1,225790278,225790321,SRP9,MOLM2,A,4.54190539646431,+
chr1,203717667,203717710,ATP2B4,MOLM2,A,4.54190539646431,+
chr1,183492939,183492970,SMG7,MOLM2,A,4.54190539646431,+
chr1,203717647,203717667,ATP2B4,MOLM2,A,4.54190539646431,+
chr1,174468127,174468224,RABGAP1L,MOLM2,A,4.33375232082222,+
chr1,167256706,167256790,POU2F1,MOLM2,A,4.33375232082222,+
chr1,180013911,180013987,CEP350,MOLM2,A,4.33375232082222,+
chr1,154242798,154242868,UBAP2L,MOLM2,A,4.33375232082222,+
chr1,100013537,100013619,AC118553.2|SLC35A3,MOLM2,A,4.29421135533631,+
chr1,35416525,35416605,ZMYM4,MOLM2,A,4.29421135533631,+
chr1,31361825,31361903,ZCCHC17,MOLM2,A,4.29421135533631,+
chr1,36054269,36054343,AGO3,MOLM2,A,4.29421135533631,+
chr1,245044695,245044759,EFCAB2,MOLM2,A,4.29421135533631,+
chr1,167776018,167776082,MPZL1,MOLM2,A,4.29421135533631,+
chr1,26855653,26855695,ZDHHC18,MOLM2,A,4.29421135533631,+
chr1,246597953,246597980,CNST,MOLM2,A,4.29421135533631,+
chr1,113974885,113974972,HIPK1,MOLM2,A,4.08801439797987,+
chr1,231785286,231785367,DISC1,MOLM2,A,4.04586897378532,+
chr1,167399656,167399735,POU2F1,MOLM2,A,4.04586897378532,+
chr1,35287600,35287673,ZMYM4,MOLM2,A,4.04586897378532,+
chr1,1516411,1516483,ATAD3A,MOLM2,A,4.04586897378532,+
chr1,156780050,156780119,PRCC,MOLM2,A,4.04586897378532,+
chr1,45893403,45893471,MAST2,MOLM2,A,4.04586897378532,+
chr1,112966756,112966821,SLC16A1-AS1,MOLM2,A,4.04586897378532,+
chr1,31361764,31361809,ZCCHC17,MOLM2,A,4.04586897378532,+
chr1,163341591,163341634,NUF2,MOLM2,A,4.04586897378532,+
chr1,180015150,180015192,CEP350,MOLM2,A,4.04586897378532,+
chr1,12023416,12023456,MIIP,MOLM2,A,4.04586897378532,+
chr1,43883105,43883126,ST3GAL3,MOLM2,A,4.04586897378532,+
chr1,28424502,28424558,PHACTR4,MOLM2,A,3.84213028937774,+
chr1,247442771,247442814,NLRP3,MOLM2,A,3.84213028937774,+
chr1,174332408,174332525,RABGAP1L,MOLM2,A,3.79683406945511,+
chr1,201963839,201963941,TIMM17A,MOLM2,A,3.79683406945511,+
chr1,9682522,9682612,PIK3CD,MOLM2,A,3.79683406945511,+
chr1,172610595,172610678,SUCO,MOLM2,A,3.79683406945511,+
chr1,36020877,36020959,AGO3,MOLM2,A,3.79683406945511,+
chr1,151644729,151644810,SNX27,MOLM2,A,3.79683406945511,+
chr1,203808831,203808906,ZBED6|ZC3H11A,MOLM2,A,3.79683406945511,+
chr1,35109194,35109269,ZMYM1,MOLM2,A,3.79683406945511,+
chr1,150397833,150397889,RPRD2,MOLM2,A,3.79683406945511,+
chr1,151247744,151247797,PIP5K1A,MOLM2,A,3.79683406945511,+
chr1,23759870,23759914,ELOA,MOLM2,A,3.79683406945511,+
chr1,36288114,36288136,THRAP3,MOLM2,A,3.79683406945511,+
chr1,183497560,183497579,SMG7,MOLM2,A,3.79683406945511,+
chr1,53214079,53214190,CPT2,MOLM2,A,3.59633429236432,+
chr1,10180088,10180188,UBE4B,MOLM2,A,3.59633429236432,+
chr1,203743861,203743930,ATP2B4,MOLM2,A,3.59633429236432,+
chr1,6798446,6798510,CAMTA1,MOLM2,A,3.59633429236432,+
chr1,212288024,212288084,PPP2R5A,MOLM2,A,3.59633429236432,+
chr1,28444263,28444308,PHACTR4,MOLM2,A,3.59633429236432,+
chr1,32323373,32323404,HDAC1,MOLM2,A,3.59633429236432,+
chr1,32845286,32845314,S100PBP,MOLM2,A,3.59633429236432,+
chr1,15899845,15899854,SPEN,MOLM2,A,3.59633429236432,+
chr1,32124813,32124911,KPNA6,MOLM2,A,3.54709152756601,+
chr1,28994661,28994739,EPB41,MOLM2,A,3.54709152756601,+
chr1,28378938,28379013,PHACTR4,MOLM2,A,3.54709152756601,+
chr1,172611452,172611520,SUCO,MOLM2,A,3.54709152756601,+
chr1,24537808,24537873,RCAN3,MOLM2,A,3.54709152756601,+
chr1,6798916,6798976,CAMTA1,MOLM2,A,3.54709152756601,+
chr1,198322123,198322158,NEK7,MOLM2,A,3.54709152756601,+
chr1,151621709,151621828,SNX27,MOLM2,A,3.3509142017014,+
chr1,89676475,89676575,LRRC8C,MOLM2,A,3.3509142017014,+
chr1,179076343,179076427,FAM20B,MOLM2,A,3.3509142017014,+
chr1,112967123,112967201,SLC16A1-AS1,MOLM2,A,3.3509142017014,+
chr1,147281813,147281889,CHD1L,MOLM2,A,3.3509142017014,+
chr1,12026255,12026327,MIIP,MOLM2,A,3.3509142017014,+
chr1,15571219,15571279,DNAJC16,MOLM2,A,3.3509142017014,+
chr1,26924521,26924558,NUDC,MOLM2,A,3.3509142017014,+
chr1,28437207,28437337,PHACTR4,MOLM2,A,3.2966670004047,+
chr1,13824358,13824444,PRDM2,MOLM2,A,3.2966670004047,+
chr1,212300426,212300510,PPP2R5A,MOLM2,A,3.2966670004047,+
chr1,39329403,39329483,MACF1,MOLM2,A,3.2966670004047,+
chr1,108906251,108906330,GPSM2,MOLM2,A,3.2966670004047,+
chr1,202363746,202363820,PPP1R12B,MOLM2,A,3.2966670004047,+
chr1,27236812,27236885,WDTC1,MOLM2,A,3.2966670004047,+
chr1,25466283,25466356,MACO1,MOLM2,A,3.2966670004047,+
chr1,76433939,76434010,ST6GALNAC3,MOLM2,A,3.2966670004047,+
chr1,167311943,167312010,POU2F1,MOLM2,A,3.2966670004047,+
chr1,113023252,113023318,SLC16A1-AS1,MOLM2,A,3.2966670004047,+
chr1,225344718,225344783,DNAH14,MOLM2,A,3.2966670004047,+
chr1,25488520,25488585,MACO1,MOLM2,A,3.2966670004047,+
chr1,246623087,246623147,CNST,MOLM2,A,3.2966670004047,+
chr1,211288153,211288210,RCOR3,MOLM2,A,3.2966670004047,+
chr1,224010256,224010307,AC138393.1,MOLM2,A,3.2966670004047,+
chr1,166850950,166850997,POGK,MOLM2,A,3.2966670004047,+
chr1,52893543,52893582,ZYG11A,MOLM2,A,3.2966670004047,+
chr1,12361242,12361301,VPS13D,MOLM2,A,3.10621311281951,+
chr1,12023596,12023645,MIIP,MOLM2,A,3.10621311281951,+
chr1,27851490,27851529,PPP1R8,MOLM2,A,3.10621311281951,+
chr1,183504665,183504695,SMG7,MOLM2,A,3.10621311281951,+
chr1,28444236,28444263,PHACTR4,MOLM2,A,3.10621311281951,+
chr1,117944668,117944771,WDR3,MOLM2,A,3.04563986094258,+
chr1,1514845,1514943,ATAD3A,MOLM2,A,3.04563986094258,+
chr1,183498417,183498505,SMG7,MOLM2,A,3.04563986094258,+
chr1,45998589,45998670,MAST2,MOLM2,A,3.04563986094258,+
chr1,28918691,28918766,EPB41,MOLM2,A,3.04563986094258,+
chr1,241887616,241887690,EXO1,MOLM2,A,3.04563986094258,+
chr1,212322777,212322845,PPP2R5A,MOLM2,A,3.04563986094258,+
chr1,89557769,89557835,LRRC8B,MOLM2,A,3.04563986094258,+
chr1,35417923,35417986,ZMYM4,MOLM2,A,3.04563986094258,+
chr1,206708274,206708335,MAPKAPK2,MOLM2,A,3.04563986094258,+
chr1,36020644,36020699,AGO3,MOLM2,A,3.04563986094258,+
chr1,54737576,54737629,TTC4,MOLM2,A,3.04563986094258,+
chr1,112630338,112630387,CAPZA1,MOLM2,A,3.04563986094258,+
chr1,28670164,28670171,GMEB1,MOLM2,A,3.04563986094258,+
chr1,247191731,247191809,AL390728.4,MOLM2,A,400,-
chr1,160300312,160300340,COPA,MOLM2,A,400,-
chr1,160300340,160300356,COPA,MOLM2,A,400,-
chr1,21170147,21170168,EIF4G3,MOLM2,A,400,-
chr1,21170105,21170147,EIF4G3,MOLM2,A,400,-
chr1,150965361,150965414,CERS2,MOLM2,A,400,-
chr1,21169393,21169446,EIF4G3,MOLM2,A,400,-
chr1,21169446,21169466,EIF4G3,MOLM2,A,400,-
chr1,1335663,1335792,DVL1,MOLM2,A,400,-
chr1,246923378,246923404,AHCTF1,MOLM2,A,400,-
chr1,246923404,246923432,AHCTF1,MOLM2,A,400,-
chr1,200972839,200972882,KIF21B,MOLM2,A,400,-
chr1,155947601,155947718,ARHGEF2,MOLM2,A,400,-
chr1,200972802,200972839,KIF21B,MOLM2,A,400,-
chr1,160300284,160300312,COPA,MOLM2,A,270.318249308404,-
chr1,86872996,86873054,SELENOF,MOLM2,A,168.882375113812,-
chr1,155489735,155489788,ASH1L,MOLM2,A,147.945337927316,-
chr1,155489788,155489815,ASH1L,MOLM2,A,142.832029056667,-
chr1,212772437,212772505,NSL1,MOLM2,A,127.682611598439,-
chr1,9158363,9158434,MIR34AHG,MOLM2,A,117.963777248061,-
chr1,21170168,21170174,EIF4G3,MOLM2,A,116.898048196223,-
chr1,21774956,21774999,USP48,MOLM2,A,115.012378685985,-
chr1,21170174,21170185,EIF4G3,MOLM2,A,114.0059065644,-
chr1,153901789,153901815,GATAD2B,MOLM2,A,109.587258973804,-
chr1,21774940,21774956,USP48,MOLM2,A,109.305129742993,-
chr1,153901815,153901834,GATAD2B,MOLM2,A,109.300199030351,-
chr1,150965357,150965361,CERS2,MOLM2,A,107.876682902731,-
chr1,155831393,155831447,GON4L,MOLM2,A,105.980755310358,-
chr1,108959157,108959196,AL449266.1|CLCC1,MOLM2,A,104.72506089279,-
chr1,155831447,155831464,GON4L,MOLM2,A,103.496589184376,-
chr1,108959145,108959157,CLCC1|AL449266.1,MOLM2,A,102.88944564069,-
chr1,112926832,112926894,SLC16A1,MOLM2,A,101.14516310721,-
chr1,229475040,229475131,NUP133,MOLM2,A,89.1362295713274,-
chr1,212994219,212994271,ANGEL2,MOLM2,A,81.500740413013,-
chr1,179156850,179156897,ABL2,MOLM2,A,81.2800703957049,-
chr1,44344172,44344244,ERI3,MOLM2,A,78.9354899734313,-
chr1,112917964,112918065,SLC16A1,MOLM2,A,76.4211889396774,-
chr1,29228151,29228221,MECR,MOLM2,A,74.8197344501967,-
chr1,153929702,153929835,DENND4B,MOLM2,A,74.5406527536057,-
chr1,156467386,156467443,MEF2D,MOLM2,A,73.3260672026177,-
chr1,40073239,40073340,PPT1,MOLM2,A,70.4070353411675,-
chr1,212994271,212994277,ANGEL2,MOLM2,A,67.6611355011397,-
chr1,156467443,156467469,MEF2D,MOLM2,A,67.316673733517,-
chr1,212994277,212994286,ANGEL2,MOLM2,A,66.8652432634898,-
chr1,6650865,6650933,DNAJC11,MOLM2,A,65.5944970624537,-
chr1,155947381,155947475,ARHGEF2,MOLM2,A,65.5396886251844,-
chr1,229518298,229518366,ABCB10,MOLM2,A,64.6932748232175,-
chr1,6650816,6650865,DNAJC11,MOLM2,A,62.473940907061,-
chr1,86872984,86872996,SELENOF,MOLM2,A,62.1931326207162,-
chr1,16331690,16331735,FBXO42,MOLM2,A,61.6550211372905,-
chr1,179156821,179156850,ABL2,MOLM2,A,60.8685917981453,-
chr1,154207031,154207157,C1orf43,MOLM2,A,58.208554982738,-
chr1,112542691,112542742,ST7L,MOLM2,A,58.137648367547,-
chr1,112542742,112542760,ST7L,MOLM2,A,57.5991759712447,-
chr1,153901972,153901984,GATAD2B,MOLM2,A,57.3550324056731,-
chr1,16331735,16331757,FBXO42,MOLM2,A,57.340087506179,-
chr1,198895160,198895234,MIR181A1HG,MOLM2,A,53.2985099877319,-
chr1,150965321,150965357,CERS2,MOLM2,A,52.9852275259269,-
chr1,246923368,246923378,AHCTF1,MOLM2,A,51.2376515955407,-
chr1,86893602,86893646,SELENOF,MOLM2,A,49.8407035733116,-
chr1,156464271,156464387,MEF2D,MOLM2,A,49.5424057105039,-
chr1,153904191,153904297,GATAD2B,MOLM2,A,49.3440196391207,-
chr1,21774924,21774940,USP48,MOLM2,A,49.2841379921036,-
chr1,153901919,153901972,GATAD2B,MOLM2,A,49.0178056800851,-
chr1,77953434,77953539,FUBP1,MOLM2,A,47.6048230579069,-
chr1,34818977,34819044,SMIM12,MOLM2,A,47.2751489483525,-
chr1,36137827,36137894,TRAPPC3,MOLM2,A,46.7403036511725,-
chr1,86893557,86893602,SELENOF,MOLM2,A,46.0906778681505,-
chr1,205790025,205790139,SLC41A1,MOLM2,A,45.9520650395,-
chr1,245960675,245960723,SMYD3,MOLM2,A,45.8205432929687,-
chr1,245960723,245960745,SMYD3,MOLM2,A,45.5483833254584,-
chr1,246923338,246923368,AHCTF1,MOLM2,A,45.1112886666179,-
chr1,198895142,198895160,MIR181A1HG,MOLM2,A,44.5502274909814,-
chr1,109404245,109404299,PSMA5,MOLM2,A,44.0156732735115,-
chr1,182598795,182598878,RGS16,MOLM2,A,43.421658825162,-
chr1,28623416,28623486,TAF12,MOLM2,A,43.1112871515364,-
chr1,53787579,53787665,NDC1,MOLM2,A,42.8502825047895,-
chr1,44850835,44850942,EIF2B3,MOLM2,A,42.3248085354782,-
chr1,21083177,21083309,EIF4G3,MOLM2,A,42.2401944868995,-
chr1,153910679,153910750,GATAD2B,MOLM2,A,42.0600542500618,-
chr1,220067086,220067143,BPNT1,MOLM2,A,42.0600542500618,-
chr1,19235832,19235933,EMC1,MOLM2,A,41.9551961371822,-
chr1,165766698,165766749,TMCO1,MOLM2,A,41.6888789749274,-
chr1,200969413,200969483,KIF21B,MOLM2,A,41.6727023821041,-
chr1,198856881,198856957,MIR181A1HG,MOLM2,A,41.160142001219,-
chr1,160837471,160837499,CD244,MOLM2,A,40.1549913718103,-
chr1,160837439,160837471,CD244,MOLM2,A,39.5901339693643,-
chr1,35735025,35735131,CLSPN,MOLM2,A,38.9991223097478,-
chr1,8546217,8546296,RERE,MOLM2,A,38.802020996497,-
chr1,165766749,165766765,TMCO1,MOLM2,A,38.2210873030937,-
chr1,182598666,182598743,RGS16,MOLM2,A,38.0260775142944,-
chr1,35602324,35602348,PSMB2,MOLM2,A,37.6474894721793,-
chr1,36137791,36137827,TRAPPC3,MOLM2,A,37.2321846557459,-
chr1,109404299,109404321,PSMA5,MOLM2,A,37.1645567614746,-
chr1,225403367,225403416,LBR,MOLM2,A,37.0605452973236,-
chr1,86862900,86863047,SELENOF,MOLM2,A,36.7918274733329,-
chr1,35602270,35602324,PSMB2,MOLM2,A,36.2585726210897,-
chr1,1335632,1335663,DVL1,MOLM2,A,36.1111944049483,-
chr1,247152214,247152308,ZNF124,MOLM2,A,36.0470482964344,-
chr1,944530,944658,NOC2L,MOLM2,A,35.9021182552861,-
chr1,156330866,156330889,CCT3,MOLM2,A,34.5096363681005,-
chr1,21779198,21779243,USP48,MOLM2,A,34.4845403900085,-
chr1,156330889,156330914,CCT3,MOLM2,A,34.2508490626128,-
chr1,155947363,155947381,ARHGEF2,MOLM2,A,34.224031343107,-
chr1,235661143,235661214,LYST,MOLM2,A,33.5878419679909,-
chr1,223841191,223841234,TP53BP2,MOLM2,A,32.6751190014502,-
chr1,223841234,223841262,TP53BP2,MOLM2,A,32.6751190014502,-
chr1,42178808,42178944,FOXJ3,MOLM2,A,32.1595864937092,-
chr1,41027861,41027965,SCMH1,MOLM2,A,31.3640558636596,-
chr1,67426422,67426514,SERBP1,MOLM2,A,31.1493766133505,-
chr1,1318247,1318270,AL139287.1,MOLM2,A,31.1493766133505,-
chr1,247191632,247191688,AL390728.4,MOLM2,A,31.0046301131342,-
chr1,156467327,156467386,MEF2D,MOLM2,A,30.5517111743329,-
chr1,21166670,21166738,EIF4G3,MOLM2,A,30.3802200666651,-
chr1,35641143,35641197,PSMB2,MOLM2,A,29.9577585069279,-
chr1,1318270,1318315,AL139287.1,MOLM2,A,29.722463212345,-
chr1,50772111,50772190,FAF1,MOLM2,A,29.202064976202,-
chr1,45671760,45671838,GPBP1L1,MOLM2,A,29.0698198360293,-
chr1,155948790,155948878,ARHGEF2,MOLM2,A,28.9792741956186,-
chr1,112926818,112926832,SLC16A1,MOLM2,A,28.9397400736623,-
chr1,19187983,19188044,UBR4,MOLM2,A,28.7312411877375,-
chr1,155928320,155928420,KHDC4,MOLM2,A,28.6542899440229,-
chr1,225403416,225403460,LBR,MOLM2,A,27.8542443763628,-
chr1,205734461,205734560,NUCKS1,MOLM2,A,27.7169311357562,-
chr1,109387235,109387287,SORT1,MOLM2,A,27.6016156748587,-
chr1,235111391,235111446,TOMM20,MOLM2,A,27.5955939490787,-
chr1,153901769,153901789,GATAD2B,MOLM2,A,27.5863085414871,-
chr1,50556784,50556849,FAF1,MOLM2,A,27.4652241770747,-
chr1,32630946,32631014,ZBTB8OS,MOLM2,A,26.9594000330863,-
chr1,202331676,202331758,UBE2T,MOLM2,A,26.9502781778476,-
chr1,153867425,153867560,GATAD2B,MOLM2,A,26.7647279129846,-
chr1,160091506,160091573,IGSF8,MOLM2,A,26.7647279129846,-
chr1,145925739,145925815,RBM8A,MOLM2,A,26.5142245029637,-
chr1,51448755,51448825,EPS15,MOLM2,A,26.4863362117883,-
chr1,145934126,145934185,LIX1L,MOLM2,A,26.4496474931719,-
chr1,182598878,182598908,RGS16,MOLM2,A,26.2596992216228,-
chr1,246424313,246424416,SMYD3,MOLM2,A,26.0043595412588,-
chr1,160091451,160091506,IGSF8,MOLM2,A,25.6714302049961,-
chr1,225982906,225983020,SDE2,MOLM2,A,25.6458462121151,-
chr1,20173287,20173333,PLA2G2C,MOLM2,A,25.5803911650919,-
chr1,235661074,235661143,LYST,MOLM2,A,25.5535560391681,-
chr1,31061536,31061606,PUM1,MOLM2,A,25.1553164125751,-
chr1,225919890,225919998,PYCR2,MOLM2,A,24.9977475200795,-
chr1,32936523,32936589,RNF19B,MOLM2,A,24.8958879368576,-
chr1,109387287,109387297,SORT1,MOLM2,A,24.711405175995,-
chr1,24171176,24171296,IFNLR1,MOLM2,A,24.1106145847937,-
chr1,27111558,27111618,SLC9A1,MOLM2,A,24.1106145847937,-
chr1,41187920,41188008,SCMH1,MOLM2,A,23.8460693392325,-
chr1,21774869,21774924,USP48,MOLM2,A,23.8460693392325,-
chr1,53822730,53822804,NDC1,MOLM2,A,23.5798928527925,-
chr1,70322219,70322240,ANKRD13C,MOLM2,A,23.2947785436171,-
chr1,20173243,20173287,PLA2G2C,MOLM2,A,23.0889964199272,-
chr1,228398550,228398669,TRIM11,MOLM2,A,23.042088717457,-
chr1,16331678,16331690,FBXO42,MOLM2,A,23.042088717457,-
chr1,161100566,161100658,PFDN2,MOLM2,A,22.9356168955878,-
chr1,86879209,86879341,SELENOF,MOLM2,A,22.8333653688889,-
chr1,235457037,235457116,B3GALNT2,MOLM2,A,22.8333653688889,-
chr1,184874715,184874806,FAM129A,MOLM2,A,22.7702032652662,-
chr1,156330614,156330646,CCT3,MOLM2,A,22.2952341823597,-
chr1,70322187,70322219,ANKRD13C,MOLM2,A,22.2833544590973,-
chr1,156330646,156330682,CCT3,MOLM2,A,22.0417753237935,-
chr1,32609278,32609347,ZBTB8OS,MOLM2,A,21.9413982433176,-
chr1,174006201,174006238,RC3H1,MOLM2,A,21.9413982433176,-
chr1,21779171,21779198,USP48,MOLM2,A,21.9413982433176,-
chr1,36341121,36341201,STK40,MOLM2,A,21.7907719290545,-
chr1,156669822,156669991,NES,MOLM2,A,21.6605419996045,-
chr1,205603030,205603117,ELK4,MOLM2,A,21.6605419996045,-
chr1,28615040,28615111,TAF12,MOLM2,A,21.6605419996045,-
chr1,156330832,156330866,CCT3,MOLM2,A,21.6605419996045,-
chr1,1335510,1335593,DVL1,MOLM2,A,21.3834404711222,-
chr1,77616816,77616884,AC118549.1,MOLM2,A,21.2761185341038,-
chr1,174006160,174006201,RC3H1,MOLM2,A,21.1378880689248,-
chr1,154550060,154550131,UBE2Q1,MOLM2,A,21.0337878468384,-
chr1,150575128,150575222,MCL1,MOLM2,A,20.684155555249,-
chr1,154219897,154219937,C1orf43,MOLM2,A,20.6821455106685,-
chr1,150965414,150965494,CERS2,MOLM2,A,20.6608865852286,-
chr1,52546089,52546172,TUT4,MOLM2,A,20.3627651179998,-
chr1,44344331,44344387,ERI3,MOLM2,A,19.8405028890234,-
chr1,37802997,37803111,YRDC,MOLM2,A,19.6222931586304,-
chr1,23512141,23512219,E2F2,MOLM2,A,19.3125926939488,-
chr1,201501983,201502016,CSRP1,MOLM2,A,19.3125926939488,-
